"filename", "language", "TypeScript", "Vue", "SCSS", "Markdown", "comment", "blank", "total"
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/menu/components/MenuItemCard.vue", "Vue", 0, 314, 0, 0, 8, 61, 383
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/order/OrderSection.vue", "Vue", 0, 651, 0, 0, 13, 115, 779
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/order/components/BillItem.vue", "Vue", 0, 550, 0, 0, 12, 101, 663
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/order/components/BillsManager.vue", "Vue", 0, 268, 0, 0, 6, 49, 323
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/order/components/BillsTabs.vue", "Vue", 0, 468, 0, 0, 13, 78, 559
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/order/components/OrderActions.vue", "Vue", 0, 227, 0, 0, 8, 38, 273
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/order/components/OrderInfo.vue", "Vue", 0, 296, 0, 0, 6, 67, 369
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/order/components/OrderTotals.vue", "Vue", 0, 200, 0, 0, 10, 43, 253
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/order/dialogs/BillDiscountDialog.vue", "Vue", 0, 66, 0, 0, 1, 10, 77
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/order/dialogs/BillItemCancelDialog.vue", "Vue", 0, 47, 0, 0, 1, 7, 55
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/order/dialogs/BillItemEditDialog.vue", "Vue", 0, 50, 0, 0, 1, 8, 59
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/order/dialogs/BulkActionsDialog.vue", "Vue", 0, 141, 0, 0, 6, 17, 164
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/order/dialogs/CheckoutDialog.vue", "Vue", 0, 131, 0, 0, 4, 16, 151
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/order/dialogs/MoveItemsDialog.vue", "Vue", 0, 64, 0, 0, 1, 11, 76
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/order/dialogs/OrderTypeDialog.vue", "Vue", 0, 77, 0, 0, 1, 12, 90
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/shifts/dialogs/EndShiftDialog.vue", "Vue", 0, 445, 0, 0, 13, 74, 532
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/shifts/dialogs/StartShiftDialog.vue", "Vue", 0, 258, 0, 0, 10, 48, 316
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/tables/OrderItem.vue", "Vue", 0, 417, 0, 0, 7, 72, 496
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/tables/TableItem.vue", "Vue", 0, 214, 0, 0, 3, 40, 257
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/tables/TablesSidebar.vue", "Vue", 0, 482, 0, 0, 8, 86, 576
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/tables/components/SidebarItem.vue", "Vue", 0, 396, 0, 0, 5, 76, 477
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/tables/dialogs/OrderTypeDialog.vue", "Vue", 0, 204, 0, 0, 5, 41, 250
"/Users/peaker/dev/kitchen-app/backoffice/src/views/products/ProductsView.vue", "Vue", 0, 105, 0, 0, 0, 9, 114
"/Users/peaker/dev/kitchen-app/backoffice/src/views/products/components/ProductDetailsDialog.vue", "Vue", 0, 55, 0, 0, 1, 8, 64
"/Users/peaker/dev/kitchen-app/backoffice/src/views/products/components/ProductDialog.vue", "Vue", 0, 202, 0, 0, 6, 19, 227
"/Users/peaker/dev/kitchen-app/backoffice/src/views/products/components/ProductsFilters.vue", "Vue", 0, 53, 0, 0, 2, 6, 61
"/Users/peaker/dev/kitchen-app/backoffice/src/views/products/components/ProductsList.vue", "Vue", 0, 31, 0, 0, 1, 4, 36
"/Users/peaker/dev/kitchen-app/backoffice/src/views/products/components/package/PackageOptionDialog.vue", "Vue", 0, 292, 0, 0, 1, 33, 326
"/Users/peaker/dev/kitchen-app/backoffice/src/views/products/components/package/PackageOptionsList.vue", "Vue", 0, 112, 0, 0, 0, 14, 126
"/Users/peaker/dev/kitchen-app/backoffice/src/views/storage/StorageView.vue", "Vue", 0, 29, 0, 0, 0, 10, 39
"/Users/peaker/dev/kitchen-app/backoffice/src/views/storage/components/StorageStockTable.vue", "Vue", 0, 34, 0, 0, 0, 8, 42
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/AttachBillDialog.vue", "Vue", 0, -324, 0, 0, -11, -55, -390
